filename,indices,cluster_num
2010064.2350,"(2, 6)",0
2010064.2350,"(2, 7)",0
2010064.2350,"(2, 8)",0
2010064.2350,"(2, 9)",0
2010064.2350,"(3, 0)",15
2010064.2350,"(3, 1)",1
2010064.2350,"(3, 2)",15
2010064.2350,"(3, 3)",15
2010064.2350,"(3, 4)",1
2010064.2350,"(3, 5)",1
2010064.2350,"(3, 6)",1
2010064.2350,"(3, 7)",1
2010064.2350,"(3, 8)",0
2010064.2350,"(3, 9)",6
2010064.2350,"(4, 0)",15
2010064.2350,"(4, 1)",1
2010064.2350,"(4, 2)",1
2010064.2350,"(4, 3)",1
2010064.2350,"(4, 4)",1
2010064.2350,"(4, 5)",1
2010064.2350,"(4, 6)",1
2010064.2350,"(4, 7)",15
2010064.2350,"(4, 8)",1
2010064.2350,"(4, 9)",1
2010064.2350,"(5, 0)",15
2010064.2350,"(5, 1)",1
2010064.2350,"(5, 2)",1
2010064.2350,"(5, 3)",1
2010064.2350,"(5, 4)",1
2010064.2350,"(5, 5)",16
2010064.2350,"(5, 6)",15
2010064.2350,"(5, 7)",15
2010064.2350,"(5, 8)",1
2010064.2350,"(5, 9)",1
2010064.2350,"(6, 0)",16
2010064.2350,"(6, 1)",1
2010064.2350,"(6, 2)",1
2010064.2350,"(6, 3)",16
2010064.2350,"(6, 4)",16
2010064.2350,"(6, 5)",15
2010064.2350,"(6, 6)",1
2010064.2350,"(6, 7)",16
2010064.2350,"(6, 8)",17
2010064.2350,"(6, 9)",1
2010064.2350,"(7, 0)",16
2010064.2350,"(7, 1)",16
2010064.2350,"(7, 2)",9
2010064.2350,"(7, 3)",1
2010064.2350,"(7, 4)",1
2010064.2350,"(7, 5)",16
2010064.2350,"(7, 6)",16
2010064.2350,"(7, 7)",8
2010064.2350,"(7, 8)",8
2010064.2350,"(7, 9)",17
2010064.2350,"(8, 0)",16
2010064.2350,"(8, 1)",16
2010064.2350,"(8, 2)",16
2010064.2350,"(8, 3)",16
2010064.2350,"(8, 4)",16
2010064.2350,"(8, 5)",16
2010064.2350,"(9, 0)",16
2010064.2350,"(9, 1)",16
2010064.2350,"(9, 2)",16
2010064.2350,"(9, 3)",16
2010064.2350,"(9, 4)",16
2010064.2350,"(9, 5)",16
2010064.2350,"(9, 6)",16
2010064.2350,"(9, 7)",16
2010064.2350,"(9, 8)",1
2010064.2350,"(10, 0)",16
2010064.2350,"(10, 1)",9
2010064.2350,"(10, 2)",8
2010064.2350,"(10, 3)",16
2010064.2350,"(10, 4)",16
2010064.2350,"(10, 5)",16
2010064.2350,"(10, 6)",16
2010064.2350,"(10, 7)",16
2010064.2350,"(10, 8)",16
2010064.2350,"(10, 9)",1
2010064.2350,"(11, 0)",16
2010064.2350,"(11, 3)",8
2010064.2350,"(11, 4)",8
2010064.2350,"(11, 5)",16
2010064.2350,"(11, 6)",16
2010064.2350,"(11, 7)",16
2010064.2350,"(11, 8)",8
2010064.2350,"(11, 9)",16
2010064.2350,"(12, 0)",8
2010064.2350,"(12, 1)",3
2010064.2350,"(12, 2)",8
2010064.2350,"(12, 3)",8
2010064.2350,"(12, 4)",8
2010064.2350,"(12, 5)",8
2010064.2350,"(12, 6)",8
2010064.2350,"(12, 7)",16
2010064.2350,"(12, 8)",8
2010064.2350,"(13, 1)",8
2010064.2350,"(13, 2)",3
2010064.2350,"(14, 0)",3
2010064.2350,"(14, 1)",3
2011169.0420,"(0, 0)",18
2011169.0420,"(0, 3)",9
2011169.0420,"(0, 4)",18
2011169.0420,"(0, 5)",16
2011169.0420,"(0, 6)",7
2011169.0420,"(0, 7)",18
2011169.0420,"(0, 8)",15
2011169.0420,"(0, 9)",16
2011169.0420,"(1, 0)",7
2011169.0420,"(1, 3)",9
2011169.0420,"(1, 4)",16
2011169.0420,"(1, 5)",15
2011169.0420,"(1, 6)",7
2011169.0420,"(1, 7)",7
2011169.0420,"(1, 8)",7
2011169.0420,"(1, 9)",15
2011169.0420,"(2, 3)",9
2011169.0420,"(2, 4)",15
2011169.0420,"(2, 5)",15
2011169.0420,"(2, 6)",7
2011169.0420,"(2, 7)",7
2011169.0420,"(2, 8)",18
2011169.0420,"(3, 0)",18
2011169.0420,"(3, 2)",18
2011169.0420,"(3, 3)",16
2011169.0420,"(3, 4)",15
2011169.0420,"(3, 5)",7
2011169.0420,"(3, 6)",7
2011169.0420,"(4, 0)",18
2011169.0420,"(4, 2)",16
2011169.0420,"(4, 3)",15
2011169.0420,"(4, 4)",15
2011169.0420,"(4, 5)",7
2011169.0420,"(5, 0)",18
2011169.0420,"(5, 1)",9
2011169.0420,"(5, 2)",15
2011169.0420,"(5, 3)",11
2011169.0420,"(5, 4)",7
2011169.0420,"(5, 5)",18
2011169.0420,"(5, 7)",18
2011169.0420,"(5, 8)",7
2011169.0420,"(5, 9)",18
2011169.0420,"(6, 0)",15
2011169.0420,"(6, 1)",16
2011169.0420,"(6, 2)",11
2011169.0420,"(6, 3)",7
2011169.0420,"(6, 4)",7
2011169.0420,"(6, 5)",7
2011169.0420,"(6, 6)",7
2011169.0420,"(6, 7)",7
2011169.0420,"(6, 8)",7
2011169.0420,"(6, 9)",18
2011169.0420,"(7, 0)",16
2011169.0420,"(7, 1)",16
2011169.0420,"(7, 2)",11
2011169.0420,"(7, 3)",7
2011169.0420,"(7, 4)",1
2011169.0420,"(7, 5)",11
2011169.0420,"(7, 6)",1
2011169.0420,"(7, 7)",1
2011169.0420,"(7, 8)",1
2011169.0420,"(7, 9)",1
2011169.0420,"(8, 0)",16
2011169.0420,"(8, 1)",9
2011169.0420,"(8, 2)",15
2011169.0420,"(8, 3)",11
2011169.0420,"(8, 4)",15
2011169.0420,"(8, 5)",1
2011169.0420,"(8, 6)",1
2011169.0420,"(8, 7)",15
2011169.0420,"(8, 8)",15
2011169.0420,"(8, 9)",1
2011169.0420,"(9, 0)",15
2011169.0420,"(9, 1)",15
2011169.0420,"(9, 2)",1
2011169.0420,"(9, 3)",1
2011169.0420,"(9, 4)",15
2011169.0420,"(9, 5)",15
2011169.0420,"(9, 6)",15
2011169.0420,"(9, 7)",15
2011169.0420,"(9, 8)",15
2011169.0420,"(9, 9)",15
2011169.0420,"(10, 0)",15
2011169.0420,"(10, 1)",15
2011169.0420,"(10, 2)",1
2011169.0420,"(10, 3)",1
2011169.0420,"(10, 4)",15
2011169.0420,"(10, 5)",15
2011169.0420,"(10, 6)",1
2011169.0420,"(10, 7)",1
2011169.0420,"(10, 8)",15
2011169.0420,"(10, 9)",1
2011169.0420,"(11, 0)",1
2011169.0420,"(11, 1)",15
2011169.0420,"(11, 2)",1
2011169.0420,"(11, 3)",15
2011169.0420,"(11, 4)",1
2011169.0420,"(11, 5)",15
2011169.0420,"(11, 6)",7
2011169.0420,"(11, 7)",7
2011169.0420,"(11, 8)",15
2011169.0420,"(11, 9)",15
2011169.0420,"(12, 0)",1
2011169.0420,"(12, 1)",7
2011169.0420,"(12, 2)",15
2011169.0420,"(12, 3)",15
2011169.0420,"(12, 4)",1
2011169.0420,"(12, 5)",15
2011169.0420,"(12, 6)",15
2011169.0420,"(12, 7)",15
2011169.0420,"(12, 8)",16
2011169.0420,"(12, 9)",15
2011169.0420,"(13, 0)",1
2011169.0420,"(13, 1)",15
2011169.0420,"(13, 2)",18
2011169.0420,"(13, 3)",15
2011169.0420,"(13, 4)",15
2011169.0420,"(13, 5)",15
2011169.0420,"(13, 6)",15
2011169.0420,"(13, 7)",1
2011169.0420,"(13, 8)",1
2011169.0420,"(13, 9)",15
2011169.0420,"(14, 0)",15
2011169.0420,"(14, 1)",1
2011169.0420,"(14, 2)",15
2011169.0420,"(14, 3)",15
2011169.0420,"(14, 4)",7
2011169.0420,"(14, 5)",15
2011169.0420,"(14, 6)",1
2011169.0420,"(14, 7)",1
2011169.0420,"(14, 8)",1
2011169.0420,"(14, 9)",15
2010363.1620,"(1, 0)",3
2010363.1620,"(1, 1)",3
2010363.1620,"(1, 2)",3
2010363.1620,"(1, 5)",9
2010363.1620,"(1, 6)",9
2010363.1620,"(1, 8)",9
2010363.1620,"(1, 9)",9
2010363.1620,"(2, 0)",3
2010363.1620,"(2, 1)",3
2010363.1620,"(2, 2)",9
2010363.1620,"(2, 5)",9
2010363.1620,"(2, 6)",9
2010363.1620,"(2, 8)",9
2010363.1620,"(2, 9)",3
2010363.1620,"(3, 0)",3
2010363.1620,"(3, 1)",9
2010363.1620,"(3, 2)",9
2010363.1620,"(3, 3)",9
2010363.1620,"(3, 8)",9
2010363.1620,"(3, 9)",3
2010363.1620,"(4, 0)",3
2010363.1620,"(4, 1)",9
2010363.1620,"(4, 2)",9
2010363.1620,"(4, 3)",9
2010363.1620,"(4, 4)",9
2010363.1620,"(4, 5)",9
2010363.1620,"(4, 7)",9
2010363.1620,"(4, 8)",9
2010363.1620,"(4, 9)",3
2010363.1620,"(5, 0)",3
2010363.1620,"(5, 1)",9
2010363.1620,"(5, 2)",9
2010363.1620,"(5, 3)",9
2010363.1620,"(5, 4)",9
2010363.1620,"(5, 6)",18
2010363.1620,"(5, 7)",9
2010363.1620,"(5, 8)",9
2010363.1620,"(5, 9)",9
2010363.1620,"(6, 0)",9
2010363.1620,"(6, 1)",9
2010363.1620,"(6, 2)",9
2010363.1620,"(6, 3)",9
2010363.1620,"(6, 4)",9
2010363.1620,"(6, 7)",9
2010363.1620,"(6, 8)",9
2010363.1620,"(6, 9)",9
2010363.1620,"(7, 0)",9
2010363.1620,"(7, 1)",9
2010363.1620,"(7, 2)",9
2010363.1620,"(7, 3)",9
2010363.1620,"(7, 4)",9
2010363.1620,"(7, 5)",9
2010363.1620,"(7, 7)",9
2010363.1620,"(7, 8)",9
2010363.1620,"(7, 9)",9
2010363.1620,"(8, 0)",3
2010363.1620,"(8, 1)",9
2010363.1620,"(8, 2)",9
2010363.1620,"(8, 3)",9
2010363.1620,"(8, 4)",9
2010363.1620,"(8, 5)",9
2010363.1620,"(8, 6)",9
2010363.1620,"(8, 8)",9
2010363.1620,"(8, 9)",9
2010363.1620,"(9, 0)",3
2010363.1620,"(9, 1)",9
2010363.1620,"(9, 2)",9
2010363.1620,"(9, 3)",9
2010363.1620,"(9, 4)",9
2010363.1620,"(9, 5)",9
2010363.1620,"(9, 6)",9
2010363.1620,"(9, 9)",9
2010363.1620,"(10, 0)",3
2010363.1620,"(10, 1)",9
2010363.1620,"(10, 2)",9
2010363.1620,"(10, 3)",9
2010363.1620,"(10, 4)",9
2010363.1620,"(10, 5)",9
2010363.1620,"(10, 6)",9
2010363.1620,"(10, 7)",9
2010363.1620,"(10, 9)",9
2010363.1620,"(11, 0)",3
2010363.1620,"(11, 1)",9
2010363.1620,"(11, 2)",9
2010363.1620,"(11, 3)",9
2010363.1620,"(11, 4)",16
2010363.1620,"(11, 5)",16
2010363.1620,"(11, 6)",9
2010363.1620,"(11, 7)",9
2010363.1620,"(11, 9)",9
2010363.1620,"(12, 0)",3
2010363.1620,"(12, 1)",3
2010363.1620,"(12, 2)",9
2010363.1620,"(12, 3)",16
2010363.1620,"(12, 4)",16
2010363.1620,"(12, 5)",16
2010363.1620,"(12, 6)",16
2010363.1620,"(12, 7)",9
2010363.1620,"(12, 8)",9
2010363.1620,"(12, 9)",9
2010363.1620,"(13, 0)",9
2010363.1620,"(13, 1)",3
2010363.1620,"(13, 2)",9
2010363.1620,"(13, 3)",18
2010363.1620,"(13, 4)",16
2010363.1620,"(13, 5)",15
2010363.1620,"(13, 6)",16
2010363.1620,"(13, 7)",16
2010363.1620,"(13, 8)",3
2010363.1620,"(14, 0)",16
2010363.1620,"(14, 1)",3
2010363.1620,"(14, 2)",3
2010363.1620,"(14, 4)",18
2010363.1620,"(14, 5)",15
2010363.1620,"(14, 6)",15
2010363.1620,"(14, 7)",16
2010363.1620,"(14, 8)",3
2014287.1610,"(2, 1)",9
2014287.1610,"(2, 2)",9
2014287.1610,"(2, 3)",3
2014287.1610,"(2, 4)",9
2014287.1610,"(2, 5)",9
2014287.1610,"(2, 6)",9
2014287.1610,"(2, 7)",9
2014287.1610,"(2, 8)",9
2014287.1610,"(2, 9)",9
2014287.1610,"(3, 0)",3
2014287.1610,"(3, 1)",9
2014287.1610,"(3, 2)",9
2014287.1610,"(3, 5)",3
2014287.1610,"(3, 6)",3
2014287.1610,"(3, 8)",9
2014287.1610,"(3, 9)",9
2014287.1610,"(4, 0)",3
2014287.1610,"(4, 1)",9
2014287.1610,"(4, 9)",9
2014287.1610,"(5, 0)",9
2014287.1610,"(5, 1)",9
2014287.1610,"(5, 8)",3
2014287.1610,"(5, 9)",3
2014287.1610,"(6, 0)",9
2014287.1610,"(6, 1)",9
2014287.1610,"(6, 7)",3
2014287.1610,"(6, 8)",3
2014287.1610,"(6, 9)",3
2014287.1610,"(7, 0)",9
2014287.1610,"(7, 1)",9
2014287.1610,"(7, 7)",3
2014287.1610,"(7, 8)",3
2014287.1610,"(7, 9)",3
2014287.1610,"(8, 0)",9
2014287.1610,"(8, 1)",9
2014287.1610,"(8, 2)",9
2014287.1610,"(8, 3)",9
2014287.1610,"(8, 4)",9
2014287.1610,"(8, 7)",3
2014287.1610,"(8, 8)",3
2014287.1610,"(8, 9)",16
2014287.1610,"(9, 0)",9
2014287.1610,"(9, 1)",9
2014287.1610,"(9, 2)",18
2014287.1610,"(9, 3)",9
2014287.1610,"(9, 4)",9
2014287.1610,"(9, 5)",18
2014287.1610,"(9, 6)",9
2014287.1610,"(9, 7)",3
2014287.1610,"(9, 8)",3
2014287.1610,"(9, 9)",3
2014287.1610,"(10, 0)",9
2014287.1610,"(10, 1)",9
2014287.1610,"(10, 2)",9
2014287.1610,"(10, 3)",9
2014287.1610,"(10, 4)",9
2014287.1610,"(10, 5)",9
2014287.1610,"(10, 6)",9
2014287.1610,"(10, 7)",3
2014287.1610,"(10, 8)",3
2014287.1610,"(10, 9)",16
2014287.1610,"(11, 0)",3
2014287.1610,"(11, 1)",3
2014287.1610,"(11, 2)",9
2014287.1610,"(11, 3)",9
2014287.1610,"(11, 4)",9
2014287.1610,"(11, 5)",9
2014287.1610,"(11, 6)",9
2014287.1610,"(11, 7)",9
2014287.1610,"(11, 9)",9
2014287.1610,"(12, 0)",3
2014287.1610,"(12, 1)",9
2014287.1610,"(12, 2)",9
2014287.1610,"(12, 3)",9
2014287.1610,"(12, 4)",18
2014287.1610,"(12, 5)",18
2014287.1610,"(12, 6)",9
2014287.1610,"(12, 7)",9
2014287.1610,"(12, 8)",9
2014287.1610,"(12, 9)",16
2014287.1610,"(13, 0)",9
2014287.1610,"(13, 1)",9
2014287.1610,"(13, 2)",9
2014287.1610,"(13, 3)",9
2014287.1610,"(13, 4)",9
2014287.1610,"(13, 5)",18
2014287.1610,"(13, 6)",9
2014287.1610,"(13, 7)",3
2014287.1610,"(13, 8)",9
2014287.1610,"(13, 9)",9
2014287.1610,"(14, 0)",9
2014287.1610,"(14, 1)",16
2014287.1610,"(14, 2)",16
2014287.1610,"(14, 3)",9
2014287.1610,"(14, 4)",9
2014287.1610,"(14, 5)",9
2014287.1610,"(14, 6)",9
2014287.1610,"(14, 7)",3
2014287.1610,"(14, 8)",9
2014287.1610,"(14, 9)",16
2014070.0805,"(0, 0)",9
2014070.0805,"(0, 1)",18
2014070.0805,"(0, 2)",16
2014070.0805,"(0, 3)",16
2014070.0805,"(0, 4)",16
2014070.0805,"(0, 5)",15
2014070.0805,"(0, 6)",15
2014070.0805,"(0, 7)",16
2014070.0805,"(0, 8)",16
2014070.0805,"(0, 9)",1
2014070.0805,"(1, 0)",9
2014070.0805,"(1, 1)",16
2014070.0805,"(1, 2)",16
2014070.0805,"(1, 3)",16
2014070.0805,"(1, 4)",16
2014070.0805,"(1, 5)",16
2014070.0805,"(1, 6)",15
2014070.0805,"(1, 7)",1
2014070.0805,"(1, 8)",16
2014070.0805,"(1, 9)",1
2014070.0805,"(2, 0)",16
2014070.0805,"(2, 1)",9
2014070.0805,"(2, 2)",16
2014070.0805,"(2, 3)",16
2014070.0805,"(2, 4)",16
2014070.0805,"(2, 5)",16
2014070.0805,"(2, 6)",16
2014070.0805,"(2, 7)",16
2014070.0805,"(2, 8)",15
2014070.0805,"(2, 9)",1
2014070.0805,"(3, 0)",16
2014070.0805,"(3, 1)",16
2014070.0805,"(3, 2)",16
2014070.0805,"(3, 3)",16
2014070.0805,"(3, 4)",16
2014070.0805,"(3, 5)",16
2014070.0805,"(3, 6)",16
2014070.0805,"(3, 7)",16
2014070.0805,"(3, 8)",16
2014070.0805,"(3, 9)",1
2014070.0805,"(4, 0)",16
2014070.0805,"(4, 1)",16
2014070.0805,"(4, 2)",16
2014070.0805,"(4, 3)",15
2014070.0805,"(4, 4)",16
2014070.0805,"(4, 5)",16
2014070.0805,"(4, 6)",8
2014070.0805,"(4, 7)",16
2014070.0805,"(4, 8)",16
2014070.0805,"(4, 9)",1
2014070.0805,"(5, 0)",16
2014070.0805,"(5, 1)",15
2014070.0805,"(5, 2)",16
2014070.0805,"(5, 3)",15
2014070.0805,"(5, 4)",15
2014070.0805,"(5, 5)",15
2014070.0805,"(5, 6)",15
2014070.0805,"(5, 7)",16
2014070.0805,"(5, 8)",16
2014070.0805,"(5, 9)",1
2014070.0805,"(6, 0)",16
2014070.0805,"(6, 1)",16
2014070.0805,"(6, 2)",16
2014070.0805,"(6, 3)",18
2014070.0805,"(6, 4)",16
2014070.0805,"(6, 5)",1
2014070.0805,"(6, 6)",16
2014070.0805,"(6, 7)",1
2014070.0805,"(6, 8)",1
2014070.0805,"(6, 9)",1
2014070.0805,"(7, 0)",15
2014070.0805,"(7, 1)",16
2014070.0805,"(7, 2)",15
2014070.0805,"(7, 3)",7
2014070.0805,"(7, 4)",7
2014070.0805,"(7, 5)",15
2014070.0805,"(7, 6)",15
2014070.0805,"(7, 7)",1
2014070.0805,"(7, 8)",1
2014070.0805,"(7, 9)",1
2014070.0805,"(8, 0)",15
2014070.0805,"(8, 1)",1
2014070.0805,"(8, 2)",7
2014070.0805,"(8, 3)",7
2014070.0805,"(8, 4)",18
2014070.0805,"(8, 5)",16
2014070.0805,"(8, 6)",8
2014070.0805,"(8, 7)",17
2014070.0805,"(8, 8)",1
2014070.0805,"(8, 9)",1
2014070.0805,"(9, 0)",1
2014070.0805,"(9, 1)",1
2014070.0805,"(9, 2)",7
2014070.0805,"(9, 3)",7
2014070.0805,"(9, 4)",8
2014070.0805,"(9, 5)",8
2014070.0805,"(9, 6)",8
2014070.0805,"(9, 7)",8
2014070.0805,"(9, 8)",1
2014070.0805,"(9, 9)",1
2014070.0805,"(10, 0)",15
2014070.0805,"(10, 1)",0
2014070.0805,"(10, 2)",1
2014070.0805,"(10, 3)",16
2014070.0805,"(10, 4)",8
2014070.0805,"(10, 5)",8
2014070.0805,"(10, 6)",8
2014070.0805,"(10, 7)",8
2014070.0805,"(10, 8)",1
2014070.0805,"(10, 9)",19
2014070.0805,"(11, 0)",1
2014070.0805,"(11, 1)",1
2014070.0805,"(11, 2)",1
2014070.0805,"(11, 3)",8
2014070.0805,"(11, 4)",8
2014070.0805,"(11, 5)",8
2014070.0805,"(11, 6)",8
2014070.0805,"(11, 7)",8
2014070.0805,"(11, 8)",16
2014070.0805,"(11, 9)",15
2014070.0805,"(12, 0)",1
2014070.0805,"(12, 1)",11
2014070.0805,"(12, 2)",1
2014070.0805,"(12, 3)",8
2014070.0805,"(12, 4)",8
2014070.0805,"(12, 5)",8
2014070.0805,"(12, 6)",16
2014070.0805,"(12, 7)",16
2014070.0805,"(12, 8)",16
2014070.0805,"(12, 9)",1
2014070.0805,"(13, 0)",11
2014070.0805,"(13, 1)",7
2014070.0805,"(13, 2)",1
2014070.0805,"(13, 3)",8
2014070.0805,"(13, 4)",16
2014070.0805,"(13, 5)",16
2014070.0805,"(13, 6)",18
2014070.0805,"(13, 7)",16
2014070.0805,"(13, 8)",18
2014070.0805,"(13, 9)",15
2014070.0805,"(14, 1)",0
2014070.0805,"(14, 2)",1
2014070.0805,"(14, 3)",16
2014070.0805,"(14, 4)",18
2014070.0805,"(14, 5)",18
2009324.2150,"(0, 0)",15
2009324.2150,"(0, 1)",11
2009324.2150,"(0, 2)",11
2009324.2150,"(0, 3)",8
2009324.2150,"(0, 4)",8
2009324.2150,"(0, 5)",1
2009324.2150,"(0, 6)",15
2009324.2150,"(0, 7)",11
2009324.2150,"(0, 8)",2
2009324.2150,"(0, 9)",2
2009324.2150,"(1, 0)",11
2009324.2150,"(1, 1)",11
2009324.2150,"(1, 2)",11
2009324.2150,"(1, 3)",8
2009324.2150,"(1, 4)",1
2009324.2150,"(1, 5)",15
2009324.2150,"(1, 6)",7
2009324.2150,"(1, 7)",5
2009324.2150,"(1, 8)",2
2009324.2150,"(1, 9)",2
2009324.2150,"(2, 0)",11
2009324.2150,"(2, 1)",11
2009324.2150,"(2, 2)",15
2009324.2150,"(2, 3)",1
2009324.2150,"(2, 4)",1
2009324.2150,"(2, 5)",7
2009324.2150,"(2, 6)",13
2009324.2150,"(2, 7)",5
2009324.2150,"(2, 8)",2
2009324.2150,"(2, 9)",12
2009324.2150,"(3, 0)",11
2009324.2150,"(3, 1)",13
2009324.2150,"(3, 2)",7
2009324.2150,"(3, 3)",7
2009324.2150,"(3, 4)",7
2009324.2150,"(3, 5)",5
2009324.2150,"(3, 6)",13
2009324.2150,"(3, 7)",12
2009324.2150,"(3, 8)",2
2009324.2150,"(3, 9)",11
2009324.2150,"(4, 0)",11
2009324.2150,"(4, 1)",13
2009324.2150,"(4, 2)",7
2009324.2150,"(4, 3)",7
2009324.2150,"(4, 4)",5
2009324.2150,"(4, 5)",12
2009324.2150,"(4, 6)",5
2009324.2150,"(4, 7)",5
2009324.2150,"(4, 8)",2
2009324.2150,"(4, 9)",12
2009324.2150,"(5, 0)",7
2009324.2150,"(5, 1)",7
2009324.2150,"(5, 2)",13
2009324.2150,"(5, 3)",5
2009324.2150,"(5, 4)",13
2009324.2150,"(5, 5)",5
2009324.2150,"(5, 6)",5
2009324.2150,"(5, 7)",13
2009324.2150,"(5, 8)",12
2009324.2150,"(5, 9)",12
2009324.2150,"(6, 0)",13
2009324.2150,"(6, 1)",13
2009324.2150,"(6, 3)",13
2009324.2150,"(6, 5)",5
2009324.2150,"(6, 6)",5
2009324.2150,"(6, 7)",13
2009324.2150,"(6, 9)",12
2009324.2150,"(7, 0)",13
2009324.2150,"(7, 3)",5
2009324.2150,"(7, 8)",13
2009324.2150,"(7, 9)",5
2009324.2150,"(8, 3)",5
2009324.2150,"(8, 9)",13
2009324.2150,"(9, 0)",13
2009324.2150,"(9, 3)",5
2009324.2150,"(9, 5)",5
2009324.2150,"(9, 6)",5
2009324.2150,"(9, 7)",5
2009324.2150,"(11, 1)",13
2009324.2150,"(11, 2)",13
2009324.2150,"(11, 4)",5
2009324.2150,"(11, 7)",5
2009324.2150,"(11, 8)",5
2009324.2150,"(11, 9)",5
2009324.2150,"(12, 1)",13
2009324.2150,"(12, 2)",5
2009324.2150,"(12, 3)",7
2009324.2150,"(12, 4)",5
2009324.2150,"(12, 5)",13
2009324.2150,"(12, 7)",5
2009324.2150,"(12, 8)",5
2009324.2150,"(12, 9)",5
2009324.2150,"(13, 0)",13
2009324.2150,"(13, 1)",13
2009324.2150,"(13, 2)",7
2009324.2150,"(13, 3)",7
2009324.2150,"(13, 4)",7
2009324.2150,"(13, 5)",13
2009324.2150,"(13, 6)",5
2009324.2150,"(13, 8)",5
2009324.2150,"(13, 9)",5
2009324.2150,"(14, 0)",13
2009324.2150,"(14, 1)",13
2009324.2150,"(14, 2)",11
2009324.2150,"(14, 3)",11
2009324.2150,"(14, 4)",13
2009324.2150,"(14, 5)",13
2005065.1730,"(0, 4)",3
2005065.1730,"(0, 5)",3
2005065.1730,"(0, 7)",3
2005065.1730,"(0, 8)",3
2005065.1730,"(0, 9)",3
2005065.1730,"(1, 3)",3
2005065.1730,"(1, 4)",3
2005065.1730,"(1, 5)",3
2005065.1730,"(1, 6)",9
2005065.1730,"(1, 7)",3
2005065.1730,"(1, 8)",3
2005065.1730,"(1, 9)",3
2005065.1730,"(2, 2)",3
2005065.1730,"(2, 3)",3
2005065.1730,"(2, 5)",3
2005065.1730,"(2, 6)",3
2005065.1730,"(2, 7)",3
2005065.1730,"(2, 8)",3
2005065.1730,"(2, 9)",8
2005065.1730,"(3, 1)",3
2005065.1730,"(3, 2)",3
2005065.1730,"(3, 3)",3
2005065.1730,"(3, 4)",9
2005065.1730,"(3, 5)",3
2005065.1730,"(3, 6)",3
2005065.1730,"(3, 7)",3
2005065.1730,"(3, 8)",9
2005065.1730,"(3, 9)",8
2005065.1730,"(4, 0)",3
2005065.1730,"(4, 1)",3
2005065.1730,"(4, 2)",3
2005065.1730,"(4, 3)",3
2005065.1730,"(4, 4)",3
2005065.1730,"(4, 5)",3
2005065.1730,"(4, 6)",3
2005065.1730,"(4, 7)",3
2005065.1730,"(4, 8)",8
2005065.1730,"(4, 9)",8
2005065.1730,"(5, 0)",3
2005065.1730,"(5, 1)",3
2005065.1730,"(5, 2)",3
2005065.1730,"(5, 3)",3
2005065.1730,"(5, 4)",3
2005065.1730,"(5, 5)",9
2005065.1730,"(5, 6)",3
2005065.1730,"(5, 7)",8
2005065.1730,"(5, 8)",8
2005065.1730,"(5, 9)",8
2005065.1730,"(6, 0)",3
2005065.1730,"(6, 1)",3
2005065.1730,"(6, 2)",3
2005065.1730,"(6, 3)",3
2005065.1730,"(6, 4)",3
2005065.1730,"(6, 5)",3
2005065.1730,"(6, 6)",3
2005065.1730,"(6, 7)",8
2005065.1730,"(6, 8)",16
2005065.1730,"(6, 9)",16
2005065.1730,"(7, 0)",3
2005065.1730,"(7, 1)",3
2005065.1730,"(7, 2)",3
2005065.1730,"(7, 3)",3
2005065.1730,"(7, 4)",3
2005065.1730,"(7, 5)",3
2005065.1730,"(7, 6)",8
2005065.1730,"(7, 7)",16
2005065.1730,"(7, 8)",16
2005065.1730,"(7, 9)",15
2005065.1730,"(8, 0)",3
2005065.1730,"(8, 1)",3
2005065.1730,"(8, 2)",3
2005065.1730,"(8, 3)",3
2005065.1730,"(8, 4)",3
2005065.1730,"(8, 5)",16
2005065.1730,"(8, 6)",16
2005065.1730,"(8, 7)",16
2005065.1730,"(8, 8)",16
2005065.1730,"(8, 9)",1
2005065.1730,"(9, 0)",3
2005065.1730,"(9, 1)",3
2005065.1730,"(9, 2)",3
2005065.1730,"(9, 3)",3
2005065.1730,"(9, 4)",3
2005065.1730,"(9, 5)",9
2005065.1730,"(9, 6)",16
2005065.1730,"(9, 7)",16
2005065.1730,"(9, 8)",8
2005065.1730,"(9, 9)",16
2005065.1730,"(10, 0)",3
2005065.1730,"(10, 1)",3
2005065.1730,"(10, 2)",3
2005065.1730,"(10, 3)",3
2005065.1730,"(10, 4)",3
2005065.1730,"(10, 5)",16
2005065.1730,"(10, 6)",16
2005065.1730,"(10, 7)",16
2005065.1730,"(10, 8)",16
2005065.1730,"(10, 9)",16
2005065.1730,"(11, 0)",3
2005065.1730,"(11, 1)",3
2005065.1730,"(11, 2)",3
2005065.1730,"(11, 3)",3
2005065.1730,"(11, 4)",3
2005065.1730,"(11, 5)",8
2005065.1730,"(11, 6)",16
2005065.1730,"(11, 7)",16
2005065.1730,"(11, 8)",16
2005065.1730,"(11, 9)",16
2005065.1730,"(12, 0)",3
2005065.1730,"(12, 1)",3
2005065.1730,"(12, 2)",3
2005065.1730,"(12, 3)",3
2005065.1730,"(12, 4)",3
2005065.1730,"(12, 5)",8
2005065.1730,"(12, 6)",16
2005065.1730,"(12, 7)",1
2005065.1730,"(12, 8)",16
2005065.1730,"(12, 9)",16
2005065.1730,"(13, 0)",3
2005065.1730,"(13, 1)",3
2005065.1730,"(13, 2)",3
